GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
LARGE2,0.8190389167,0.6089269924,0.5,0.13283643126487732,0.2609642446,0.5077089789,0.9289953632,0.687233189,0.5557130145
B4GALNT2,0.37864567,0.4244780253,0.5,0.0,0.0109612715,0.9943747459,1.0,1.0,0.5385574641
APPL2,0.0587466159,0.4664541297,1.0,1.0,0.3706213481,0.3521496682,0.3073969153,0.397514821,0.4941104373
B3GNTL1,0.8314042658,1.0,0.5,0.10520180314779282,0.6880882368,0.2982425218,0.039391654,0.2705947444,0.4666154032
AGAP3,0.5701000937,0.0178555276,0.5,0.20303033292293549,0.9420620535,0.5411272056,0.2582253802,0.3504657523,0.4228582932
GALNT6,0.4249692133,0.3480207519,0.0,0.02992432564496994,0.4535627161,0.6596883315,0.6794708087,0.6090139367,0.4005812605
GALNT16,0.3270651128,0.1150548546,0.5,0.06813745200634003,0.893460258,0.5425487434,0.0569868484,0.3349508683,0.3547755172
RAB36,0.9186040592,0.0,0.0,0.0,0.4138882951,0.586889764,0.3529453432,0.407073709,0.3349251463
PSD,0.200023394,0.0479507281,0.0,0.12417750060558319,0.1089003132,0.8787674064,0.6772549326,0.6399875396,0.3346327268
ERO1A,0.0,0.0,1.0,0.0,0.4450967292,0.5188202791,0.2186273324,0.3773580455,0.3199877983
STX1A,0.5627883604,0.0,0.0,0.0,0.2642824281,0.5785015594,0.5696596617,0.5032729869,0.3098131246
ALG1L,0.0608522202,0.0,0.0,0.0,0.2742134457,1.0,0.5235753391,0.4423550954,0.2876245126
RAB27A,0.1886964889,0.8198948458,0.0,0.030046995729207993,0.3135474126,0.4101442967,0.1399985072,0.3538389102,0.2820209321
PIGZ,0.3236641389,0.202695101,0.0,0.0,0.0269221587,0.5328624322,0.6157243052,0.5156459989,0.2771892669
AP3S2,1.0,0.4946956179,0.0,0.0,0.3017370966,0.1396004404,0.0,0.2578295289,0.2742328355
CRYAB,0.1848550564,0.1128951486,0.0,0.0,0.1893512506,0.6052235856,0.465361069,0.5400576754,0.2622179732
DPM2,0.0466272161,0.0,0.5,0.0,1.0,0.3302146503,0.0,0.2154417491,0.2615354519
UGGT2,0.39043007,0.0,0.0,0.0,0.7075087205,0.3799455289,0.1597574697,0.2910371691,0.2410848698
KIF23,0.3893977029,0.507592924,0.5,0.0,0.0603063116,0.1090568584,0.116010402,0.2420447368,0.240551117
TBC1D16,0.230935359,0.0,0.0,0.0,0.8496473577,0.382226582,0.0969012354,0.2897046151,0.2311768936
RNF185,0.0345376841,0.1303541548,1.0,0.0,0.2712806147,0.1833900256,0.0,0.1852744758,0.2256046194
GALNT15,0.6360602939,0.0,0.0,0.0,0.4751606467,0.3626213429,0.0,0.2929375841,0.2208474834
KDELR3,0.0433140182,0.0,0.0,0.0,0.5050928997,0.4752155085,0.2979697783,0.4096627164,0.2164068651
STX6,0.3399207158,0.42616243,0.0,0.0,0.5017537406,0.2815856791,0.0,0.1810668172,0.2163111728
RPN2,0.1376037089,0.8989744442,0.0,0.018865885213017464,0.2557369539,0.2179772682,0.0,0.1915918023,0.2150937578
ASAP3,0.154835987,0.4129164444,0.0,0.084587462246418,0.2282434246,0.2890655921,0.154412002,0.3962338706,0.2150368479
KIF20A,0.0771006562,0.0965412141,0.0,0.028287775814533234,0.368618684,0.3738989515,0.2924830026,0.3298165488,0.1958433541
SNAP25,0.3583716429,0.2222886337,0.0,0.02597237005829811,0.0951192636,0.3462561149,0.1531656411,0.363607143,0.1955976012
SRPRB,0.0737659519,0.3823879104,0.0,0.0,0.8266387862,0.1111051622,0.0,0.1561472865,0.1937556372
FUT8,0.0,0.0,0.0,0.0,0.5234659051,0.440163242,0.2308813178,0.3488144471,0.192915614
BCL2,0.5710565324,0.0105899666,0.0,0.0,0.0700788597,0.4318767838,0.1196985242,0.3383725692,0.1927091545
HSP90AB1,0.3155323826,0.1264305105,0.0,0.0,0.5408036671,0.2856088607,0.047635675,0.2182143849,0.1917781851
USP6NL,0.0214177922,0.0,0.5,0.033393360674381256,0.5357614394,0.2403396577,0.0,0.1889794507,0.1899864626
MGAT5,0.0486083074,0.0,0.5,0.0,0.0763081926,0.4989799052,0.0467730693,0.3172953415,0.185995602
RAB1B,0.0771165173,0.0241609301,0.5,0.0,0.4651629639,0.1704817782,0.0,0.2129892183,0.181238926
RAB15,0.2881941446,0.2126239105,0.0,0.0,0.4723281786,0.1862402053,0.050088521,0.2282065644,0.1797101905
CUL1,0.0746677605,0.1931753009,0.0,0.0,0.8985012475,0.155649783,0.0,0.0842441605,0.1757797816
RAB4B,0.1685934594,0.027227673,0.5,0.0,0.360200466,0.1596064532,0.0,0.1665384688,0.172770815
EDEM2,0.1542175389,0.0115317203,0.5,0.0,0.5086362766,0.1320534109,0.0,0.0717741393,0.1722766358
ARFGAP1,0.0272752145,0.2011522325,0.5,0.0,0.0552827018,0.2940411554,0.0,0.2573052265,0.1668820663
MAN1A1,0.1759673096,0.0,0.5,0.0,0.1118868545,0.254713155,0.0,0.2882832478,0.1663563209
HSPA2,0.051246052,0.1579427491,0.0,0.0,0.0451921007,0.5006636521,0.075712519,0.4816180501,0.1640468904
RAB22A,0.0290935622,0.0475768219,0.0,0.007110734470188618,0.6875790041,0.3303113242,0.0,0.2088372028,0.1638135812
SNAP47,0.0738884118,0.0,0.0,0.0,0.9739098307,0.1557457858,0.0,0.0678494532,0.1589241852
GALNT14,0.0,0.0,0.0,0.0,0.2594016631,0.7600128987,0.0,0.2179627833,0.1546721681
VTI1B,0.0,0.0,0.0,0.0,0.9366891552,0.1490195892,0.0,0.146312595,0.1540026674
ARHGAP1,0.0,0.0,0.0,0.0,0.8491766627,0.2592138107,0.0,0.1068682161,0.1519073362
TBC1D7,0.0,0.0147208881,0.5,0.001847033970989287,0.2821777303,0.2568255467,0.0,0.1379316927,0.1491878615
TBC1D8,0.052869835,0.0,0.0,0.0,0.4485320333,0.3900542409,0.0,0.2891136134,0.1475712153
SGSM1,0.0443033733,0.0205923577,0.0,0.0,0.3836902751,0.4291201989,0.0121219862,0.2815934277,0.1464277024
TOR1A,0.0972310888,0.0,0.0,0.0,0.8544097568,0.1576347163,0.0,0.0607811169,0.1462570849
STX12,0.0909418318,0.424745131,0.0,0.0,0.2574571199,0.1758546492,0.0,0.2066105014,0.1444511542
NDE1,0.0682997053,0.0330168152,0.0,0.0,0.4831633418,0.3082611493,0.0057656073,0.2544258225,0.1441165552
DOLPP1,0.1765620739,0.0612843274,0.0,0.0,0.3553590154,0.3133887916,0.0,0.2375433888,0.1430171996
ARF3,0.0,0.0,0.0,0.0,0.7527365478,0.2025774088,0.0,0.1884791234,0.142974135
RAB3IL1,0.0,0.0,0.0,0.0,0.666567121,0.2865014211,0.0,0.1624834211,0.1394439954
VAMP8,0.0,0.0,0.0,0.0,0.6446749519,0.2656268056,0.0,0.1980439976,0.1385432194
ALG3,0.5628415691,0.0,0.0,0.0,0.2197614167,0.1655667023,0.0,0.1464329935,0.1368253352
RAB8A,0.015152897,0.0,0.0,0.0,0.8153572703,0.1513255114,0.0,0.1122144084,0.1367562609
