GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
GALNT5,0.5805012819,0.3661269378,1.0,0.9526090621948242,0.1744940115,0.5633902905,0.8362906118,1.0,0.6841765245
STX1B,0.4793321514,1.0,0.0,0.17737464606761932,0.393199584,0.9001582235,1.0,0.9999308794,0.6187494355
VAMP8,0.1846937211,0.0,1.0,0.013102562166750431,0.4040206476,0.6352179196,0.550202331,0.6037225013,0.4238699603
SNAP25,0.2632109353,0.3257368471,0.0,0.10289417952299118,0.1318792085,0.8269752878,0.7056305017,0.9996745817,0.4195001927
RAB42,0.2647887845,0.0777489471,1.0,0.022442245855927467,0.0836571109,0.5594865163,0.5827641532,0.7406959605,0.4164479648
HSPH1,0.0,0.0101959641,1.0,0.028256023302674294,0.2283438521,0.7091916168,0.6165253289,0.7293992172,0.4152390003
RAB10,0.0,0.0412035854,1.0,0.14638352394104004,0.6250699172,0.5109960573,0.3006318542,0.4652714612,0.3861945499
RABGAP1L,0.3725369329,0.6329513083,0.0,0.005870736204087734,0.3304798202,0.4326925373,0.5928842203,0.6489338948,0.3770436813
CTSA,0.9516759821,0.0,1.0,0.5967056751251221,0.1479135583,0.112711755,0.0,0.1280384948,0.3671306832
HSPA2,0.1613726006,0.0,0.0,0.0321165956556797,0.4548810932,1.0,0.5374816734,0.7489640878,0.3668520063
B4GALNT2,0.1618969217,0.323949951,1.0,0.0,0.0430718459,0.206183206,0.5027570885,0.6282775176,0.3582670663
MGAT4C,0.3153049156,0.0,1.0,0.010803939774632454,0.1300722678,0.5186418773,0.4219218053,0.454536717,0.3564101903
TBC1D10C,0.3820062113,0.2599001151,1.0,0.15788166224956512,0.1426228179,0.408556693,0.1257021123,0.3599695409,0.3545798941
GALNT7,0.5612555437,0.0,1.0,0.0,0.064300646,0.7537940457,0.0,0.4271586993,0.3508136168
PIGZ,0.1831004186,0.0,0.0,0.02226434089243412,0.2046324307,0.6456204118,0.8804174652,0.8638774343,0.3499890627
STX19,0.0271399374,0.0,0.0,0.088071309030056,0.4665876769,0.5675785329,0.6551658569,0.930963602,0.3419383644
GALNT10,0.3904656598,0.6357693362,1.0,0.0,0.014117493,0.2775326966,0.0,0.3336993205,0.3314480633
EIF2AK1,0.2035695352,0.0,1.0,0.20303894579410553,0.6153828173,0.3448628402,0.0,0.2748264756,0.3302100768
TBC1D10B,0.4690643294,0.3610629832,1.0,0.15769502520561218,0.0283382872,0.3470105695,0.0,0.2479416594,0.3263891067
TBC1D17,0.3542234315,0.038151468,0.0,0.33539822697639465,0.4661833834,0.6299417767,0.3406565696,0.4429658051,0.3259400827
ALG6,0.2231171812,0.115575296,0.0,0.08471924811601639,0.6099573387,0.7997103328,0.1747774477,0.565424435,0.3216601599
DNAJB1,0.3816261914,0.3001695481,0.0,0.6286357641220093,0.1761883786,0.5428417029,0.0666676297,0.46548355,0.3202015956
RAB9B,0.2028119882,0.0677211829,0.0,0.0,0.2067514489,0.7524480052,0.5564935638,0.7182043349,0.3130538155
ARHGAP1,0.1100267732,0.0267038311,1.0,0.061316657811403275,0.4741869698,0.3729604145,0.1018569133,0.3238446252,0.3088620231
RUFY1,0.986556156,0.3989265873,0.0,0.24786560237407684,0.2071712015,0.3484786688,0.0,0.2815120342,0.3088137813
NAPG,0.2816685393,0.1599424004,1.0,0.0,0.3116817291,0.4355877091,0.0,0.2328776679,0.3027197557
SYTL2,0.2109916268,0.2047331461,0.0,0.20375807583332062,0.1893872444,0.6750738021,0.3523478976,0.5401334485,0.2970531552
ARHGAP24,0.1302242805,0.1255728318,0.0,0.12793292105197906,0.1041747734,0.5616586977,0.5561598577,0.7064979659,0.289027666
RAB29,0.1226475388,0.0455639544,0.0,0.006741296034306288,0.2747275783,0.7700815192,0.3541997734,0.7307976162,0.2880949095
RAB6B,0.0619817489,0.0,0.0,0.008543343283236027,0.2042324703,0.8306850159,0.5192381664,0.6435834988,0.2835330304
RAB41,0.2949443566,0.0332991063,0.0,0.10702690482139587,0.4129323212,0.7723940664,0.1630254195,0.4770719534,0.282586766
GALNT3,0.361117652,0.1791673035,0.0,0.2422570288181305,0.1549169032,0.3120447185,0.3669774481,0.6379013462,0.2817978
GALNT15,0.6301419613,0.0,0.0,0.045957110822200775,0.1137635385,0.470028004,0.4318554549,0.5598371003,0.2814478962
ARHGEF6,0.2459916557,0.0,1.0,0.1240672618150711,0.1037509814,0.2396384639,0.1858759301,0.3508656433,0.281273742
VAMP1,0.1371762367,0.0,0.0,0.0,0.1757287806,0.9904736419,0.2812885461,0.6629476722,0.2809518597
GALNT9,0.0859744088,0.0,1.0,0.14700143039226532,0.13253451,0.3112998693,0.1091067423,0.447221397,0.2791422947
