GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
KIF20A,0.4768147007,1.0,0.5,0.811700165271759,0.1306543429,1.0,1.0,0.941772307,0.7326176895
GALNT3,0.3581408196,0.0,0.5,0.16008979082107544,0.1361416039,0.9584383203,0.747234234,1.0,0.4825055961
RAD23A,0.0,0.8975696283,0.5,0.3834141194820404,1.0,0.4247886104,0.0,0.3503982042,0.4445213203
CTSA,0.6649545699,0.8061588812,0.0,0.0,0.3849989029,0.6640408209,0.0705351647,0.5462773767,0.3921207145
CLTB,0.6254075001,0.1825856944,1.0,0.0,0.5213632341,0.4182361565,0.0,0.3553572825,0.3878687334
BAG1,0.6661782532,0.3311016139,0.5,0.0,0.2931048875,0.4893297942,0.0,0.3654567797,0.3306464161
DNAJC5B,0.0,0.522189155,0.0,0.0,0.1215984094,0.7818241485,0.4640669696,0.7347226728,0.3280501694
RAB3IL1,0.3252378169,0.0,0.0,0.5736941695213318,0.1361400256,0.704396351,0.3017547615,0.5742019436,0.3269281335
GALNT16,0.1525807042,0.0,0.0,0.45518746972084045,0.0742593957,0.8050401084,0.3831892088,0.6562191826,0.3158095087
PIGB,0.0,0.0,0.5,0.11640812456607819,0.4351338504,0.7429967821,0.146071537,0.5287355851,0.3086682349
TBC1D30,1.0,0.0,0.5,0.13085462152957916,0.1234451323,0.3516812658,0.0,0.3179026521,0.302985459
GIT1,0.9457122374,0.1093855733,0.5,0.0,0.1782989791,0.3516643496,0.0,0.2982863501,0.2979184362
RAB42,0.0,0.5600563756,0.0,0.0,0.0811577018,0.7648519185,0.2009418259,0.6952136798,0.2877776877
PIGC,0.90785519,0.0,0.5,0.0,0.295385406,0.3110046834,0.0,0.2771655701,0.2864263562
COPZ2,0.0,0.1957561989,0.5,0.0,0.1018402399,0.6378221508,0.2875122602,0.5480932565,0.2838780133
MYO5B,0.349756587,0.4627958146,0.5,0.11176443845033646,0.1001461324,0.3422124772,0.0237784333,0.3704508188,0.2826130877
PIGZ,0.0,0.0,0.5,0.36067309975624084,0.1067318361,0.5506356896,0.2610800095,0.4628382802,0.2802448644
RAB6B,0.0,0.2164711406,0.5,0.0,0.1227001908,0.6869400472,0.1415305827,0.5171207911,0.273095344
DNAJC10,0.0,0.5861374964,0.0,0.0,0.2737646451,0.6340890304,0.1388863519,0.5149567916,0.2684792894
ARF5,0.1961751911,0.0,0.0,0.07664252817630768,0.3003018655,0.6709520342,0.2874576153,0.4920377164,0.2529458688
TRAM1,0.9601998623,0.4055938552,0.0,0.0,0.1078496655,0.2698105043,0.0,0.2606385125,0.25051155
GALNT6,0.1907258803,0.0,0.0,0.0,0.2652752054,0.7797511817,0.1282470859,0.6306868291,0.2493357728
RAB20,0.8797074035,0.0,0.0,0.0,0.1222683633,0.4705026644,0.0275946618,0.4723600986,0.246554149
B4GALNT1,0.1525807042,0.0,0.0,0.0,0.1199883694,0.7904925345,0.3063037654,0.5983095734,0.2459593684
GLT8D2,0.0,0.0,0.0,0.0,0.2130805705,0.7639918819,0.3124690138,0.6588152599,0.2435445908
ARAP3,0.0,0.5629199091,0.0,0.0,0.1033258562,0.6126203695,0.1343027559,0.5098331909,0.2403752602
AP1M1,0.0,0.0,0.5,0.06915082037448883,0.461872528,0.4931932728,0.0,0.3812551551,0.238183972
SEC11C,0.0991774577,0.0,0.0,0.0,0.5632287666,0.7000285403,0.002493111,0.5091052845,0.234254145
AP1B1,0.2615669215,0.1079462894,0.5,0.0,0.2428110907,0.3995117064,0.0,0.3533008564,0.233142108
SYTL2,0.0,0.0,0.0,0.0,0.1663710479,0.8344788456,0.1690341174,0.6569092257,0.2283491546
TBC1D7,0.2882972253,0.0,0.0,0.0,0.2955070565,0.7131545412,0.0136268947,0.4945376902,0.225640426
RAB26,0.1525807042,0.0,0.5,0.0,0.101940477,0.4129176559,0.1268836906,0.4977361161,0.2240073305
AGR2,0.0,0.0,0.0,0.0,0.0546457137,0.913453581,0.0534160325,0.7251844903,0.2183374772
UBA5,0.859451094,0.5471023249,0.0,0.0,0.0625154596,0.084479722,0.0,0.1799560794,0.216688085
PSD4,0.2860888204,0.0,0.0,0.0,0.2910653723,0.642995974,0.0,0.5108334279,0.2163729493
RPN2,0.4418014443,0.0,0.0,0.0,0.2857295232,0.5223252047,0.0406861618,0.4354586896,0.215750128
BNIP1,0.1557594689,0.0,0.5,0.0,0.359805027,0.3842879367,0.0,0.3162696013,0.2145152542
AP3D1,0.9176034017,0.0,0.0,0.0,0.2253226176,0.2956349058,0.0,0.251668506,0.2112786789
TXNDC12,0.3365065897,0.662796113,0.0,0.23798909783363342,0.1317448655,0.167062006,0.0,0.1383216787,0.2093025438
EVI5L,0.2384073503,0.4119065313,0.0,0.0,0.24347187,0.4497863767,0.0,0.3298498481,0.209177747
CKAP4,0.3134956486,0.384174898,0.0,0.0,0.139683066,0.4307958846,0.0,0.4045349008,0.2090855498
HSPA8,0.2574799384,0.0,0.0,0.0,0.1479128023,0.4688991349,0.2653284782,0.4624756366,0.2002619988
