GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
EXOC3,0.7023974597,0.4654775493,1.0,0.30802297592163086,0.4679225547,0.9219977001,0.2446849707,0.7969120567,0.6134269084
SRP9,0.6933813858,1.0,1.0,0.46889734268188477,0.2422606336,0.3367899807,0.2151264611,0.3477240824,0.5380224858
GLT8D2,1.0,0.0,1.0,0.4428880512714386,0.3542605773,0.2942276925,0.4215987219,0.5583633505,0.5089172992
SYTL2,0.1115318712,0.0405671278,1.0,0.0883285403251648,0.2238783741,0.6722116562,0.758310088,0.8929354118,0.4734703837
RAB39B,0.2621414105,0.8607723615,0.0,0.06143048405647278,0.5598614855,0.8730507379,0.4118031933,0.6297819333,0.4573552008
TBC1D4,0.1571785523,0.102192816,0.0,0.0,0.5177856006,0.6443958343,1.0,1.0,0.4276941004
RAB20,0.1777845103,0.026022125,0.0,0.042627640068531036,0.4883336468,1.0,0.8653303513,0.8154201753,0.4269398061
ATF4,0.1266615956,0.0,0.0,0.28508326411247253,0.727894058,0.7299790568,0.7148877827,0.7997059369,0.4230264618
RAB3A,0.2524306778,0.4419321473,0.0,0.18457350134849548,0.4695588683,0.5804412916,0.6567380974,0.7700749586,0.4194686928
POMT2,0.1863020988,0.0544434718,0.0,0.2789088189601898,1.0,0.7311288103,0.0228777121,0.6485422229,0.3652753919
NCKIPSD,0.6677304702,0.163440691,0.0,0.011853397823870182,0.1987662619,0.3962089765,0.8231652778,0.6389545531,0.3625149535
HAS3,0.4177375541,0.325453586,1.0,0.17717523872852325,0.2971981675,0.0994497862,0.136450617,0.4113698867,0.3581043545
RAB37,0.3611508212,0.0,1.0,0.0,0.2556679753,0.3569174803,0.3687990722,0.5076255935,0.3562701178
TBC1D13,0.2682946154,0.4029331486,0.0,0.5824790596961975,0.3549026097,0.4790256721,0.258944811,0.4199310651,0.3458138727
IQSEC1,0.150197462,0.0408816334,0.0,0.0,0.5695660356,0.6029395009,0.7787494839,0.6072473767,0.3436976866
TBC1D30,0.2228594717,0.1455782492,0.0,0.022971628233790398,0.6171231449,0.6478829827,0.4114999164,0.6071273835,0.3343803471
WAS,0.1180431182,0.6551911167,0.0,0.9139792919158936,0.1308851454,0.434983718,0.0,0.3730018437,0.3282605292
MGAT3,0.1538159323,0.0,0.0,0.1720285564661026,0.2562648287,0.4157576229,0.6803912126,0.9243956373,0.3253317238
USP6,0.2145660761,0.0,0.0,0.26956963539123535,0.86540081,0.5060454253,0.1765156585,0.5178950437,0.3187490811
PRKCSH,0.0810130618,0.015652053,1.0,0.0,0.4617422503,0.4693495839,0.1126595858,0.3572766369,0.3122116465
KDELR3,0.4249913418,0.0,1.0,0.019902104511857033,0.0667907812,0.1928467055,0.352288523,0.4217865338,0.3098257487
RAB25,0.0,0.2331090165,1.0,0.09385691583156586,0.1645337197,0.2020990946,0.2889369416,0.495142151,0.3097097299
RAB44,0.383653122,0.224280051,0.0,0.3503248989582062,0.8608253686,0.3771225136,0.0,0.2802101366,0.3095520113
UBE2G2,0.0,0.3063470692,0.0,0.0,0.7663490189,0.571010595,0.3031663335,0.526859649,0.3092165832
RAB6B,0.2653426897,0.1356658937,0.0,0.036604177206754684,0.3467059592,0.3574376972,0.6217462268,0.7048780854,0.3085475912
GALNT15,0.1099992564,0.1515197245,0.0,0.018523240461945534,0.1863649497,0.5107620938,0.6289600312,0.8457307061,0.3064825003
UGCG,0.041835335,0.2907353089,1.0,0.019938036799430847,0.3180328357,0.3255583284,0.0472871354,0.3775744908,0.3026201839
SNAP29,0.2288862119,0.0,1.0,0.03685674071311951,0.3337686296,0.4292850633,0.0,0.3845018992,0.3016623181
WDR38,0.3610319269,0.5036605438,0.0,0.0,0.4427829699,0.4643601096,0.2338518803,0.3965813599,0.3002835988
RAB33A,0.102209509,0.3969543271,0.0,0.1273549497127533,0.3736912146,0.3489994816,0.5208365796,0.5128068571,0.2978566148
ALG5,0.1897048114,0.2273763326,1.0,0.07743453979492188,0.609102298,0.0501759437,0.0,0.1855366777,0.2924163254
AP3M2,0.3319034856,0.3039743532,0.0,0.39753565192222595,0.5407591183,0.249858516,0.1005937714,0.3764677402,0.2876365796
COPZ2,0.2329650413,0.6085619504,1.0,0.06528674811124802,0.0532857706,0.0190147266,0.1109663052,0.201378905,0.2864324309
RAB24,0.3706867335,0.257688727,0.0,0.41629284620285034,0.2118462409,0.2675881564,0.4268300236,0.3385829486,0.2861894595
GXYLT2,0.3581743034,0.1871610343,0.0,0.05074063315987587,0.2231068276,0.4003210297,0.4144987199,0.6445382493,0.2848175997
ARF1,0.3664291942,0.0,0.0,0.0059530907310545444,0.7836040624,0.4459124321,0.2470193782,0.3998028816,0.2810901299
PIGP,0.0637324979,0.0,0.0,0.010073119774460793,0.8578857451,0.6475847344,0.1571521708,0.5119316914,0.2810449949
BNIP1,0.4259444662,0.0,0.0,0.0,0.8813672475,0.3561388333,0.161867319,0.3788659924,0.2755229823
MON1A,0.3504877028,0.1680076851,0.0,1.0,0.3837168672,0.2130303445,0.0,0.0884461161,0.2754610895
DNAJC5B,0.4811075572,0.5436565113,0.0,0.08691928535699844,0.1910816241,0.0077873817,0.4301135742,0.4613591078,0.2752531302
KDELR2,0.1769400753,0.0736189566,0.0,0.21517983078956604,0.6659607868,0.3951223143,0.1871524004,0.4508375402,0.270601488
HSPA2,0.1900594132,0.0,0.0,0.00671469047665596,0.2557329122,0.4435623278,0.5366732057,0.7158445747,0.2685733905
