GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
PLAA,1.0,0.2977980095,0.5,0.7949925661087036,0.4800891297,0.5638555443,0.2832664122,0.514577673,0.5543224169
GBGT1,0.1860815057,0.0,1.0,0.33975517749786377,0.1825382377,0.8155843813,0.620379212,0.660852088,0.4756488253
TRAPPC9,0.1338227056,0.491823869,0.5,0.4631310701370239,0.6059687728,0.5326927589,0.4021042726,0.5875088278,0.4646315346
CYTH4,0.7100433894,0.7892586801,0.0,0.0,0.36704571,0.6133940642,0.4506309656,0.5560502358,0.4358028806
GALNT14,0.3343758248,0.0,0.5,0.0,0.1640823183,0.9222308187,0.6560241201,0.8801631954,0.4321095347
HSPA2,0.0,0.0,0.0,0.0,0.1944566871,1.0,1.0,1.0,0.3993070859
GALNT16,0.0,0.5185786116,0.0,0.0,0.3199538184,0.8414491104,0.6746522924,0.8251731395,0.3974758715
TOR1A,0.2612597285,1.0,0.0,0.0,0.7010469005,0.5583974852,0.1484149498,0.4819264138,0.3938806847
DNAJA1,0.1825242713,0.0,0.5,0.1620049774646759,0.6380896101,0.6608268113,0.3816294563,0.5365441994,0.3827024157
EVI5L,0.2349204512,0.3600024973,0.0,0.10457003116607666,0.5414085598,0.6843397404,0.5094701179,0.5926241389,0.3784169421
TRAPPC6A,0.7263070487,0.6347402206,0.0,0.0,0.1013266382,0.367356912,0.5150374111,0.5058058069,0.3563217547
RAB38,0.349105624,0.0,0.0,0.0,0.2025762273,0.9317491979,0.5725969073,0.7821042784,0.3547665294
ABO,0.0,0.0,0.5,0.0,0.413020632,0.7175073768,0.5120651837,0.6547379785,0.3496663964
HSPA6,0.596194281,0.0,0.0,0.0,0.1525488744,0.7882706937,0.4446557401,0.7311300353,0.3390999531
ERP27,0.0743057388,0.0,0.0,0.0,0.1656041187,0.8505531271,0.7222519665,0.8771283361,0.3362304109
HAS1,0.0,0.0,0.0,0.0,0.2268223858,0.9241076951,0.7614217084,0.7613255655,0.3342096693
MCF2L,0.0,0.0,0.5,0.0,0.4182761777,0.6253560529,0.5501162544,0.5507727359,0.3305651526
ARF5,0.0743057388,0.1418449277,0.0,0.2407766729593277,0.5410947644,0.4799793447,0.4117663831,0.4998015117,0.2986961679
RAB11B,0.3049751634,0.0,0.5,0.0,0.4945289423,0.4199172748,0.2110370001,0.4385685486,0.2961283662
EIF2AK4,0.1335261071,0.6670316164,0.0,0.0,0.6022601712,0.5143451084,0.0,0.4452752209,0.295304778
SAR1B,0.4689946633,0.0,1.0,0.0,0.2466738787,0.3440128696,0.0,0.2971622747,0.2946054608
SRP14,0.2726018078,0.6508460069,0.0,0.0,0.4254369584,0.5735881852,0.0,0.4196556638,0.2927660778
DNAJC5,0.0,0.0,1.0,0.04262027144432068,0.5013079331,0.3984461835,0.0,0.3415363519,0.2854888425
YKT6,0.9691210732,0.2234812279,0.0,0.0,0.3896041222,0.3866422883,0.0,0.3115679989,0.2850520888
TMED7,0.0,0.6348743969,0.0,0.09463252872228622,0.4112756392,0.57907182,0.0,0.4133502821,0.2666505834
UBXN2A,0.2105329267,0.3366651484,0.0,0.0,0.6735325895,0.4958142047,0.0,0.390417208,0.2633702597
RAB33A,0.1427007939,0.1982655455,0.0,0.17922016978263855,0.0877927777,0.5231563169,0.4098095084,0.547482569,0.2610534601
CLTA,0.4677764597,0.0,0.0,0.0,0.6888933012,0.545898013,0.0,0.3827620981,0.260666234
SMCHD1,0.3758394627,0.4162194251,0.0,0.0,0.3894292666,0.4418009167,0.0,0.4092659781,0.2540693812
DPM2,0.0,0.3373015665,0.0,0.0,0.4383168505,0.6531916476,0.0904705585,0.4922140109,0.2514368292
NSFL1C,0.9560590617,0.0,0.0,0.0,0.4357642787,0.3024955852,0.0,0.3087330358,0.2503814952
RAD23A,0.5169939366,0.0,0.0,0.0,0.5661777901,0.4911347185,0.0,0.4014966705,0.2469753895
BET1L,0.4800922737,0.4241005029,0.0,0.0,0.4346965536,0.3513625706,0.0,0.2830335566,0.2466606822
TBC1D13,0.3826263045,0.1147922242,0.0,0.0,0.3635504635,0.5827704336,0.0642667958,0.459304389,0.2459138263
GPAA1,0.0,0.0,0.0,0.0,0.5783238899,0.6211460433,0.1372409608,0.6107305702,0.243430183
SEC11A,0.0,0.2121313013,0.5,1.0,0.077250921,0.0620385428,0.0,0.0906609982,0.2427602204
EIF2AK1,0.0,0.1430269688,0.0,0.0,1.0,0.4366343638,0.0,0.361787954,0.2426811608
RAB12,0.0,0.0,0.0,0.030307458713650703,0.3684949734,0.6504631399,0.3373833455,0.5356995634,0.2402935601
AP3S1,0.1981486369,0.0,0.0,0.0,0.8288625672,0.5155907219,0.0,0.3507420076,0.2366679917
DERL3,0.0,0.0,0.0,0.0,0.2128287959,0.8588225187,0.2143288286,0.5917788224,0.2347198707
MAP2K7,0.1529485065,0.0,0.0,0.0,0.8149704349,0.4818252938,0.0,0.3899781841,0.2299653024
EXOC6B,0.1783337732,0.0,0.0,0.0,0.5055086696,0.5026371744,0.1655576607,0.4749654413,0.2283753399
